Survived,Name,Age,SibSp,Parch,Fare
TRUE,"Richards, Master. George Sibley",0.83,1,1,18.75
FALSE,"Saad, Mr. Amin",,0,0,7.2292
FALSE,"Augustsson, Mr. Albert",23,0,0,7.8542
FALSE,"Allum, Mr. Owen George",18,0,0,8.3
TRUE,"Compton, Miss. Sara Rebecca",39,1,1,83.1583
FALSE,"Pasic, Mr. Jakob",21,0,0,8.6625
FALSE,"Sirota, Mr. Maurice",,0,0,8.05
TRUE,"Chip, Mr. Chang",32,0,0,56.4958
TRUE,"Marechal, Mr. Pierre",,0,0,29.7
FALSE,"Alhomaki, Mr. Ilmari Rudolf",20,0,0,7.925
FALSE,"Mudd, Mr. Thomas Charles",16,0,0,10.5
TRUE,"Serepeca, Miss. Augusta",30,0,0,31
FALSE,"Lemberopolous, Mr. Peter L",34.5,0,0,6.4375
FALSE,"Culumovic, Mr. Jeso",17,0,0,8.6625
FALSE,"Abbing, Mr. Anthony",42,0,0,7.55
FALSE,"Sage, Mr. Douglas Bullen",,8,2,69.55
FALSE,"Markoff, Mr. Marin",35,0,0,7.8958
FALSE,"Harper, Rev. John",28,0,1,33
TRUE,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",,1,0,89.1042
FALSE,"Andersson, Master. Sigvard Harald Elias",4,4,2,31.275
FALSE,"Svensson, Mr. Johan",74,0,0,7.775
FALSE,"Boulos, Miss. Nourelain",9,1,1,15.2458
TRUE,"Lines, Miss. Mary Conover",16,0,1,39.4
FALSE,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",44,1,0,26
TRUE,"Aks, Mrs. Sam (Leah Rosen)",18,0,1,9.35
TRUE,"Wick, Mrs. George Dennick (Mary Hitchcock)",45,1,1,164.8667
TRUE,"Daly, Mr. Peter Denis ",51,0,0,26.55
TRUE,"Baclini, Mrs. Solomon (Latifa Qurban)",24,0,3,19.2583
FALSE,"Razi, Mr. Raihed",,0,0,7.2292
FALSE,"Hansen, Mr. Claus Peter",41,2,0,14.1083
FALSE,"Giles, Mr. Frederick Edward",21,1,0,11.5
TRUE,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",48,0,0,25.9292
FALSE,"Sage, Miss. Dorothy Edith ""Dolly""",,8,2,69.55
FALSE,"Gill, Mr. John William",24,0,0,13
TRUE,"Bystrom, Mrs. (Karolina)",42,0,0,13
TRUE,"Duran y More, Miss. Asuncion",27,1,0,13.8583
FALSE,"Roebling, Mr. Washington Augustus II",31,0,0,50.4958
FALSE,"van Melkebeke, Mr. Philemon",,0,0,9.5
TRUE,"Johnson, Master. Harold Theodor",4,1,1,11.1333
FALSE,"Balkic, Mr. Cerin",26,0,0,7.8958
TRUE,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",47,1,1,52.5542
FALSE,"Carlsson, Mr. Frans Olof",33,0,0,5
FALSE,"Vander Cruyssen, Mr. Victor",47,0,0,9
TRUE,"Abelson, Mrs. Samuel (Hannah Wizosky)",28,1,0,24
TRUE,"Najib, Miss. Adele Kiamie ""Jane""",15,0,0,7.225
FALSE,"Gustafsson, Mr. Alfred Ossian",20,0,0,9.8458
FALSE,"Petroff, Mr. Nedelio",19,0,0,7.8958
FALSE,"Laleff, Mr. Kristo",,0,0,7.8958
TRUE,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",56,0,1,83.1583
TRUE,"Shelley, Mrs. William (Imanita Parrish Hall)",25,0,1,26
FALSE,"Markun, Mr. Johann",33,0,0,7.8958
FALSE,"Dahlberg, Miss. Gerda Ulrika",22,0,0,10.5167
FALSE,"Banfield, Mr. Frederick James",28,0,0,10.5
FALSE,"Sutehall, Mr. Henry Jr",25,0,0,7.05
FALSE,"Rice, Mrs. William (Margaret Norton)",39,0,5,29.125
FALSE,"Montvila, Rev. Juozas",27,0,0,13
TRUE,"Graham, Miss. Margaret Edith",19,0,0,30
FALSE,"Johnston, Miss. Catherine Helen ""Carrie""",,1,2,23.45
TRUE,"Behr, Mr. Karl Howell",26,0,0,30
FALSE,"Dooley, Mr. Patrick",32,0,0,7.75
